,transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score
9065,609,566,92.504944267081,Online,Electronics,FR,15,0.1899759140053854,0.184109400532082
7313,2323,272,32.69296387098973,Online,Food,TR,7,0.1651205260151051,0.0735807725816478
3902,1019,791,125.09938286944164,ATM,Travel,UK,8,0.1521773164742166,0.0238961020373529
7837,3785,438,156.81713979559248,ATM,Electronics,UK,20,0.2436811977950487,0.2101124180599789
2014,5547,314,95.85500046414208,POS,Clothing,DE,13,0.1953074608254727,0.1361427807218192
5847,7176,848,173.18720624954224,ATM,Food,DE,22,0.0172468506170337,0.2690117684926264
2609,2479,241,115.3610522147845,Online,Travel,TR,9,0.1696303926962926,0.1576562815136128
8803,8155,810,82.13988543696541,Online,Travel,DE,13,0.22206790376343,0.0064810641712357
9197,3297,853,85.40605729826945,POS,Grocery,DE,17,0.223700357071498,0.1654041534516542
5311,3525,581,49.89480376847847,QR,Grocery,FR,19,0.0482697088357238,0.2486926345542083
5041,3456,643,32.81878183576109,Online,Clothing,TR,19,0.0702112505176554,0.0271596921597661
1060,9330,382,75.73243446072145,ATM,Food,US,22,0.1655215861995847,0.2201760092962572
9401,4648,443,191.5573537627316,QR,Electronics,TR,8,0.2970918774677266,0.0861336382296667
6556,8928,880,10.833825740571186,QR,Clothing,DE,6,0.1653936775777607,0.1314551485942208
9257,6318,670,48.82581068156533,ATM,Grocery,DE,10,0.1984786205415642,0.1254612352773105
6707,9645,173,2606.4733545462414,ATM,Grocery,US,3,0.9004674179071102,0.926134939688212
3735,8280,994,98.70809276419337,QR,Grocery,FR,7,0.2624322364003063,0.0919510036779571
6021,362,697,63.64502299120176,ATM,Travel,DE,12,0.2600213715101922,0.2677838376616244
2953,3293,51,155.87903661228123,QR,Food,DE,6,0.196873458651363,0.0011990217675046
978,5530,370,77.31578651695492,QR,Grocery,FR,17,0.1724667969109001,0.0559441906111229
9894,7572,998,106.98310638432476,QR,Clothing,TR,23,0.0683953702843758,0.1156370538800873
8702,4052,182,198.15789934961083,ATM,Food,TR,7,0.1903179182430599,0.0637158819925103
7169,6605,421,98.14814097004329,ATM,Food,US,12,0.2597629027317001,0.0242509059149508
8655,7237,455,38.69662367767828,Online,Grocery,US,11,0.034409734575643,0.0818246861071063
6791,5055,476,105.32381522524136,QR,Clothing,FR,13,0.1967736667836076,0.1863527377955993
8926,2099,911,85.01472032360732,Online,Clothing,FR,9,0.2061290973961227,0.188036175775311
9626,4783,133,90.17053015278344,Online,Clothing,UK,8,0.0854049053367349,0.0685018987735048
5449,9109,298,27.406319156341524,QR,Clothing,UK,18,0.2480255570665569,0.2336927612999669
9830,4847,807,162.29569243092288,Online,Food,FR,23,0.16395988537806,0.0245606214073331
8631,9295,686,103.83356028073592,Online,Grocery,TR,7,0.2465820467859184,0.2614630598748958
9737,1761,498,107.6516958687194,QR,Grocery,US,21,0.1754269544738918,0.1904656111463098
2947,5086,138,151.64980395481948,ATM,Clothing,DE,17,0.0750994428025556,0.0890178535948257
8292,1651,857,47.16452758183877,Online,Travel,US,18,0.0414691641194501,0.0307975148851803
3188,7495,854,2.551818089071233,QR,Grocery,UK,20,0.2438666408055077,0.1759731113380678
4272,8736,850,37.890170268905045,ATM,Electronics,TR,14,0.0827909857224595,0.0514585532893245
8056,8820,190,49.96492816102255,Online,Electronics,UK,14,0.1403470309077105,0.2403639968676503
4872,1983,898,101.87616307965963,POS,Grocery,US,6,0.1952689176519026,0.0009165331828189
3420,5744,687,106.27544372410938,Online,Electronics,DE,8,0.0947554479475368,0.1243468875879253
2172,1335,96,104.56505855298342,POS,Electronics,US,12,0.1651867058099057,0.0446703535058747
1327,9227,614,1.0,Online,Electronics,UK,9,0.0267921009289165,0.1261595902868418
1934,5734,962,140.21191473413376,ATM,Travel,FR,10,0.246383844524055,0.2181722849900569
1677,2163,836,99.11266537908033,POS,Clothing,US,6,0.0503337338498088,0.1560714696878744
2481,2085,844,114.98861178010682,ATM,Clothing,UK,9,0.1244454790826864,0.150767468413763
3704,8244,238,69.4617546433854,POS,Grocery,US,23,0.0805716985884718,0.2744903057574708
8612,2855,71,89.76588159399411,ATM,Clothing,TR,9,0.2104079726713597,0.24902363877425
7208,7037,858,95.57249742284948,POS,Food,FR,9,0.17276405551448,0.1279912596392434
7969,4051,747,178.99334778027537,POS,Travel,UK,11,0.0677916175877751,0.2815899940810297
3410,9917,361,4946.757788725668,POS,Grocery,UK,4,0.8120037601730983,0.9250354679244006
2808,4787,70,77.38645804032217,POS,Clothing,US,16,0.0443058797875937,0.2028320770046483
1840,4211,269,89.37344870781544,POS,Electronics,DE,7,0.0778555128349558,0.1698649330851389
8456,8759,704,82.92665635691804,QR,Electronics,DE,18,0.0198804178812175,0.2407357662667015
8414,8135,23,187.95023090064444,QR,Travel,UK,20,0.20983925747277,0.2351706918043783
3769,7681,191,84.43153793645033,QR,Travel,UK,15,0.1817763620346,0.2067013020400283
7594,76,82,159.5176014478206,POS,Electronics,TR,22,0.2334301786963211,0.1589740299700485
4463,7811,440,155.56934627156295,QR,Clothing,US,19,0.2070288741855264,0.1829832801727259
8238,5272,280,23.852276402177598,QR,Travel,DE,13,0.2193363744852688,0.017137933277194
869,8706,254,186.0551619569349,QR,Food,UK,14,0.0041819626726114,0.2871476034844463
2882,2775,124,225.26326227367323,POS,Food,DE,15,0.0166009394522294,0.2123545845343272
2642,188,939,28.232204200445963,Online,Grocery,DE,10,0.0129682758529941,0.0311887702583465
4819,8897,463,139.3794236680559,ATM,Travel,DE,11,0.1731760085992683,0.2070285153234542
2963,6167,325,107.46669198849006,POS,Clothing,TR,21,0.1327172961488096,0.1600573992437965
4717,6246,258,150.03017042581342,Online,Grocery,TR,15,0.0838479537465435,0.2317184221754882
2728,2457,888,60.228760412259696,Online,Clothing,US,18,0.2024331170139038,0.2841478982148422
6192,8110,375,130.9463806797619,Online,Travel,UK,15,0.0723866464381323,0.1157128293624452
6780,5902,804,13.321488578927315,ATM,Food,US,20,0.0414584782082295,0.2215345866406392
7226,3861,431,111.4386690012341,POS,Clothing,US,13,0.1378153944479657,0.0808935812780694
8976,2626,914,107.15501038215496,QR,Food,FR,16,0.1709467373049378,0.2737596151248283
1391,9731,608,5450.315157378798,POS,Grocery,TR,21,0.8934741988495216,0.7739454929506899
2925,5997,670,88.21732997423989,ATM,Electronics,FR,10,0.0629613255539358,0.16315460209321
966,8025,664,115.56761915070254,Online,Food,TR,22,0.1522050284233569,0.2642080972766908
8389,3131,909,66.54702580171411,Online,Electronics,US,12,0.2038631851471895,0.1248243592048295
289,2698,732,50.09480445261141,QR,Electronics,US,12,0.1656057655722605,0.2536399432991534
3612,6066,677,4.729176599206198,Online,Electronics,DE,7,0.025733630779756,0.0947162592411922
7900,8886,385,164.65487606205463,QR,Food,US,17,0.2961315948570316,0.0284183097192949
4107,1964,493,117.1259485570254,ATM,Travel,US,11,0.0765220048259345,0.0193711366626824
9981,2186,716,133.90099577334962,QR,Electronics,TR,10,0.0488600032880708,0.1004502788863372
7280,7348,378,130.48573643267548,POS,Clothing,TR,17,0.0050829932156936,0.2673973357903799
7567,7611,207,34.17519303481549,Online,Grocery,US,22,0.1353762558922784,0.0413200733696751
9552,2342,268,74.55117358046483,POS,Grocery,TR,12,0.0787935335265938,0.1511940182854969
1138,107,26,130.37828135606884,POS,Travel,DE,18,0.2054252330747963,0.1034489952075542
9635,2911,284,136.36651424515017,ATM,Electronics,FR,17,0.0192815978609502,0.1261724380616675
2845,7023,796,168.706269625108,ATM,Grocery,TR,13,0.0514004406463428,0.1679349036812916
1608,2185,499,32.61065123937455,QR,Clothing,US,11,0.0550045018226874,0.222036115228131
6096,1904,810,54.708991028857874,Online,Grocery,US,13,0.0262821960005603,0.116054382331078
2090,4676,317,146.92144287900922,QR,Electronics,FR,16,0.1782083719278556,0.0002281190595185
1362,1970,569,160.41345457940272,Online,Travel,TR,14,0.1792921949020992,0.2439217343641513
1337,5006,374,114.55259505131816,QR,Clothing,UK,21,0.1013967124506139,0.1051645612036905
3374,1999,567,115.97770506099386,POS,Food,TR,10,0.1182477988108005,0.1347149800815454
7823,2592,569,1.0,POS,Clothing,TR,7,0.0201727549158014,0.0583027400925037
1381,9696,720,22.168429062989272,QR,Food,FR,20,0.7806590617363476,0.914658081608408
7771,7258,934,203.79770555487377,ATM,Clothing,UK,18,0.1354268685683224,0.0501978433790401
287,9478,503,143.9648262839716,QR,Food,UK,12,0.1484973555206422,0.1444308541065848
3974,8444,305,134.0088040031638,ATM,Electronics,DE,10,0.0903429778114641,0.0612727903401482
6335,8884,143,21.430220275851298,Online,Grocery,FR,14,0.0714265853529435,0.1085820940970247
4779,5811,226,66.20995732857523,Online,Travel,US,8,0.0601252393894902,0.0018893179630921
5000,8092,593,79.37369637313584,POS,Electronics,US,15,0.2687305490741324,0.1803254169524725
8733,1836,566,88.33580084213654,Online,Grocery,TR,16,0.2407332615467757,0.2547254174747853
6240,3265,111,63.5481785986731,Online,Electronics,FR,7,0.0695516141044685,0.2823578213067061
3187,268,891,111.26292267475492,Online,Electronics,US,7,0.2465477379475098,0.1537760969739815
10,7402,701,101.40382672472744,QR,Travel,FR,7,0.1647939348194068,0.2919396246385753
7083,284,981,135.31154873835348,Online,Clothing,TR,22,0.1575284359829553,0.086716762515388
8094,9096,72,76.8476869987474,QR,Food,FR,15,0.2400137017934645,0.1364424578224049
6772,9787,230,1101.988356709426,ATM,Electronics,UK,10,0.8482345591036276,0.7284225626760417
4915,907,77,149.17409477725954,ATM,Electronics,US,17,0.0824013843763988,0.2977458798093286
5908,6487,285,20.42509229863289,QR,Clothing,FR,10,0.1326538970676559,0.1112588814414565
1948,2662,387,156.9359033928049,Online,Travel,US,9,0.2613153276592313,0.1835861034055014
2856,1981,484,90.42214207658776,QR,Electronics,TR,6,0.2038965883228166,0.2486514251720733
4689,6199,981,156.99021081252428,POS,Food,FR,21,0.0737542944001072,0.1249243679389691
2978,745,952,111.01837744190018,POS,Clothing,UK,23,0.0891689519033973,0.1231723707379308
3680,2007,12,73.10125609594436,ATM,Clothing,DE,7,0.1713360435121734,0.2615016547840464
4867,1342,546,64.23757405912046,QR,Electronics,FR,15,0.2218194384833352,0.1963512482499112
5865,8457,138,82.11065457595939,Online,Clothing,US,16,0.0686988321438523,0.0242449847883444
2167,2067,912,131.48188015127948,Online,Food,TR,6,0.1903806467834657,0.0750066271635111
3103,213,971,4.733477377453227,ATM,Grocery,TR,10,0.2555203479967497,0.160594725896
7574,9874,717,10.0,ATM,Clothing,TR,9,0.9051320315370834,0.8540388382446393
2756,8748,132,156.23999884889443,QR,Grocery,US,7,0.200187465764649,0.2699247916058436
373,7580,548,119.12704102475338,QR,Food,US,17,0.0129555260696748,0.0805524443685727
5347,5941,922,71.96674898196693,QR,Clothing,UK,7,0.0725636303203986,0.2193162996871593
4062,6214,999,38.1150092679792,Online,Travel,US,6,0.2302231662574323,0.0920763009561217
4381,7419,821,110.06804143422428,QR,Clothing,UK,20,0.2929158405459424,0.159361320553845
4609,2726,201,84.1646277862865,POS,Electronics,TR,18,0.0447450441160372,0.2827327307015981
9128,5867,395,167.74948171708036,Online,Grocery,UK,9,0.2187058816705717,0.1479376331986339
8200,1405,558,63.3228418451326,ATM,Clothing,FR,14,0.159854974921725,0.1831908757879276
266,5612,364,97.61459216620516,QR,Food,FR,9,0.1648819191160939,0.2750318104450385
2245,9706,528,913.2319181788832,ATM,Grocery,UK,18,0.963203343497204,0.7684848355398062
6320,6881,383,62.2291849875471,Online,Food,TR,11,0.0717898541358658,0.1849924959289536
7463,8241,672,89.11740546074665,QR,Clothing,DE,18,0.1886506509598801,0.2030817959386205
1000,3220,796,187.55677987072212,POS,Travel,UK,8,0.1935253059503295,0.1801294454252122
9454,826,253,129.85362805056792,QR,Travel,FR,17,0.1451838421542629,0.0326123750623004
7374,7229,465,47.50446939905972,POS,Electronics,FR,6,0.2363520568895054,0.2068750150645613
2686,8455,165,42.07154212268346,Online,Electronics,UK,20,0.1793999467321941,0.1479049618140153
9206,6898,145,100.3788329889031,POS,Travel,DE,10,0.0966157107545868,0.0144793521675227
6095,3620,442,93.81414149307568,POS,Food,UK,15,0.099862635141794,0.2549035199587349
6949,4713,403,98.71404639097216,POS,Clothing,UK,6,0.1049254460941267,0.0789481874554363
5928,3773,232,152.74032165473113,Online,Travel,US,16,0.2806660252599562,0.2646082652357737
173,4121,547,137.58119805231786,POS,Travel,TR,19,0.2272238936627192,0.1448455172285468
6324,7214,710,124.44142791010071,ATM,Electronics,UK,14,0.1465361285321091,0.2109957574779862
970,6581,281,84.22299685518207,Online,Electronics,UK,19,0.0403495732776909,0.1929487139027453
5576,3062,777,143.93671390238325,QR,Travel,DE,20,0.1295918005796029,0.1009012115469969
2573,6052,420,184.9572790761601,ATM,Grocery,US,12,0.1074757881068452,0.2743827722421239
3534,8569,417,69.17315364358723,ATM,Travel,US,22,0.0236790654643249,0.0415349631579164
9083,9925,888,10.0,Online,Grocery,US,21,0.9379034342489014,0.8556155377122735
211,4499,679,23.017029052355586,Online,Grocery,TR,12,0.0782756825817281,0.1890734088108968
1317,9267,305,48.58391089799158,ATM,Travel,DE,23,0.2464399865798064,0.2540620876542989
5028,9918,718,7653.453836441954,Online,Grocery,TR,21,0.9356274692960644,0.7213508437211679
5334,3514,254,119.03779228739664,Online,Food,DE,19,0.1664727275619591,0.029283487501228
4251,7445,852,161.86108214421915,ATM,Clothing,TR,16,0.1307620052842076,0.1301496648297087
1565,1267,204,154.90980591217055,Online,Food,DE,12,0.2742304179515006,0.1177712722007762
1376,4634,831,119.11651638999436,ATM,Travel,US,19,0.1625005589213887,0.2235736595883462
814,802,381,103.05142917781605,ATM,Electronics,TR,9,0.056302309373282,0.2738099390679566
3620,914,899,30.91148787582226,Online,Grocery,FR,11,0.0416401741094218,0.2199089004652255
1006,9658,15,1074.5975356877907,Online,Clothing,NG,7,0.9969873087891792,0.7591640550517157
2215,1860,615,110.98207933085074,Online,Food,US,22,0.2537571202396205,0.0495551145564454
8532,1155,366,19.742428491000386,POS,Electronics,FR,21,0.1467114938875602,0.1994192039799348
6883,6482,682,4.648805696508745,Online,Clothing,FR,10,0.2121245864245644,0.1112007843291126
3257,375,390,20.83472051864419,ATM,Travel,UK,12,0.192356849977248,0.2147556499566331
216,1041,467,84.6221632409369,QR,Clothing,US,11,0.2545209664586506,0.1071545847266246
565,9116,210,52.23922647518628,QR,Travel,US,16,0.1420402705481087,0.2137876839797136
9969,1896,833,150.71274285576288,QR,Food,FR,18,0.1210858606260087,0.1696613861017389
4092,1354,962,1.0,QR,Clothing,UK,11,0.0835811354159708,0.0999071559576466
3641,5396,332,66.9765240020852,ATM,Travel,DE,17,0.111884432432697,0.1482831186784633
6013,6677,132,135.24340408985353,Online,Clothing,UK,11,0.0686022820990104,0.28310884400087
6279,4454,553,143.4114626749787,Online,Travel,UK,12,0.0096761862772968,0.0199962155377282
7514,9483,426,185.67190045252863,Online,Food,UK,8,0.0009566518472445,0.1578374350526214
8635,4735,91,116.92915454431808,ATM,Electronics,US,12,0.2348992982166147,0.1205682988030099
9856,9947,123,1381.2014304953234,POS,Food,US,19,0.940388711300159,0.818065285046101
1399,6306,383,117.39770663033948,ATM,Grocery,US,19,0.1360075281414054,0.0365755545782894
4565,1240,849,69.41992103985679,ATM,Food,DE,20,0.0227088277707321,0.1273633687989625
7910,6324,100,79.43172559889219,ATM,Grocery,UK,8,0.0880310666397176,0.1777597981535949
804,1379,619,153.05433140794315,Online,Travel,TR,6,0.0787146282632374,0.1150051027186788
2634,8185,129,133.47902867401527,Online,Clothing,UK,7,0.1165123765089956,0.1083280167397234
7725,2639,326,91.11875206783397,QR,Clothing,US,15,0.044417608542944,0.0911141642613184
3117,2445,883,65.2716527318115,POS,Clothing,TR,7,0.14918190597559,0.1217926577426275
3323,3109,922,131.85259198043792,ATM,Travel,US,11,0.1079535119208765,0.2444792737033625
6254,5848,115,109.94478361745875,ATM,Electronics,TR,8,0.2118225381182834,0.0221801089594907
40,4233,561,118.62598335458355,ATM,Travel,FR,15,0.0186314610537625,0.0569573323660928
8071,9625,547,1210.30089476249,POS,Electronics,NG,4,0.9131656175343544,0.9138045524625126
4439,7236,308,194.38432895040225,QR,Clothing,FR,8,0.0118246477094292,0.1389623294433337
7716,7972,383,141.4852064686856,POS,Grocery,UK,23,0.1360231502976838,0.2392741083203958
7967,4671,228,192.165802306298,ATM,Food,DE,12,0.2489960854950129,0.2398191796526419
2508,5891,51,105.97989772874294,ATM,Electronics,US,21,0.2451308112213207,0.1186506304420218
5654,8009,971,76.30309019884106,Online,Clothing,TR,18,0.2109013574626509,0.0489056119634009
9448,4377,228,50.68127039738288,ATM,Travel,UK,21,0.0918122958641823,0.0147106576729211
8536,2633,43,21.325143799278464,QR,Electronics,TR,18,0.1383438720986872,0.1057352768277064
5617,1718,698,130.54821721233216,POS,Clothing,TR,10,0.1566672728175661,0.1214374507804473
4475,836,559,132.58555382984562,Online,Electronics,DE,21,0.0741655107767979,0.2640086391939407
4267,1111,559,17.435928818813352,POS,Grocery,DE,14,0.2589731326802644,0.1903205031990368
8796,8081,620,37.08157028475585,QR,Clothing,TR,12,0.0665669012119338,0.1365501586678954
7326,8551,842,92.73273427561304,QR,Food,US,22,0.1558386154933439,0.1175569626393488
6997,3520,857,114.7712063500381,QR,Grocery,FR,10,0.0822752629932406,0.0103539379783565
1624,7017,766,39.69530268609402,QR,Grocery,US,17,0.0065318317865438,0.1522205202210131
4311,1916,438,210.06953561439676,QR,Electronics,FR,18,0.2229081783343703,0.0821709138559029
1314,2081,217,220.30611790016357,Online,Food,TR,14,0.1406707171762498,0.0990380807563944
5848,6140,220,113.45087638857704,POS,Food,TR,19,0.0214656977359347,0.05995735847164
7161,6750,282,111.06223519943836,Online,Clothing,US,21,0.2452568269888024,0.178707694684866
7573,1331,361,17.379380485159786,ATM,Electronics,TR,11,0.1663311503942516,0.2375301359679971
4436,5958,559,54.531237623546,POS,Electronics,TR,19,0.1313173725406531,0.2141577531796261
1797,8962,228,115.00768707634882,QR,Travel,FR,8,0.0548673327055203,0.1953178226455672
3787,6230,579,72.7170503394284,POS,Travel,FR,12,0.1218973140208226,0.2521982789733108
7569,829,650,83.75581890041306,POS,Grocery,FR,6,0.1008888801622981,0.1292860915772817
4452,2976,489,126.0299440554484,Online,Grocery,TR,8,0.0675109676375356,0.2681461162473535
6903,9289,204,179.0009381161933,QR,Clothing,FR,10,0.0437290178245291,0.2675230769914133
9227,7692,885,106.1163343082428,Online,Travel,US,12,0.1165838698557394,0.118427325822148
3322,2813,684,154.33167709207652,ATM,Grocery,TR,20,0.2029816506971293,0.1481049809315454
4208,3253,894,94.44042822563271,POS,Food,FR,17,0.0724056056911456,0.1371161970707282
6063,4278,356,132.3238393099176,QR,Electronics,TR,16,0.237197966676895,0.2930597458605927
7621,3747,849,184.1142048061608,ATM,Travel,US,6,0.2186263616141815,0.1026099378238618
247,71,684,88.56324868706241,POS,Clothing,US,9,0.1876929832569881,0.2528514403489114
9493,9421,159,1.0,Online,Electronics,FR,8,0.0044994042702732,0.110365161672614
1926,9800,595,1783.0075778543096,QR,Travel,DE,12,0.9920973880543243,0.9716293923688316
7778,9171,333,1.0,POS,Clothing,US,18,0.1791395707909376,0.1160702533390357
9883,6594,116,72.92705456981766,ATM,Electronics,TR,8,0.1255135225125027,0.2597114989941564
7776,5781,619,37.561268466250176,QR,Electronics,FR,8,0.1556675028281423,0.2484230886587714
3101,8052,291,102.8977584320586,QR,Grocery,FR,20,0.0858445226600939,0.185342128432342
4456,2810,596,102.45989689053812,POS,Clothing,FR,11,0.2541047735608609,0.116350692681453
6818,6040,229,38.70891156591385,ATM,Food,DE,17,0.2763434925710595,0.2945179120278538
5525,40,140,60.55753751293494,POS,Electronics,TR,19,0.1829793591457427,0.2052528779324351
1923,9471,80,50.894306204281605,ATM,Clothing,US,13,0.163777734560716,0.042783290956167
3248,4467,984,114.0687066967626,POS,Food,US,14,0.2142745148075203,0.0195991446785679
8079,5164,168,75.82654900112499,ATM,Food,DE,6,0.1003327686159476,0.0415731741918911
3484,9987,769,4524.0683412643175,POS,Electronics,UK,9,0.7990469364313376,0.9900811195335296
7338,1998,861,136.05597604379264,Online,Travel,UK,23,0.0966776166599984,0.0721310354089807
1885,3127,845,123.81263800436103,QR,Electronics,FR,6,0.0132100171612609,0.2440528132148941
5233,3516,252,104.3638734476108,Online,Clothing,US,7,0.2551481070786379,0.1770609526952992
7239,4738,479,94.87603884287954,POS,Electronics,TR,17,0.1406030283741249,0.0917297290372675
993,877,339,108.95570056842335,Online,Electronics,FR,10,0.2084571676425886,0.1650961424115978
8789,5849,161,123.0164195005591,ATM,Clothing,UK,23,0.1642428036653722,0.1158077668245261
6277,7444,697,125.493799145338,ATM,Electronics,UK,12,0.1598408910628477,0.1480916700545059
4146,5698,379,154.83065917310262,Online,Travel,US,15,0.2598401014540177,0.0968856722494152
9125,2519,959,161.18034417288132,ATM,Grocery,FR,21,0.1789528373199047,0.0951033652256221
8531,5737,853,119.56551604097216,Online,Travel,UK,11,0.1148847009703353,0.014680391419367
265,987,887,65.1085355873051,Online,Electronics,US,16,0.2966184737660575,0.1670549050678632
4119,6901,89,142.01084299820408,QR,Grocery,TR,23,0.2062697741382207,0.1285916431036547
5613,8737,65,102.04092831947176,ATM,Grocery,UK,9,0.0697097885179192,0.2532315101896444
5855,5355,366,176.65344129256522,QR,Travel,DE,23,0.0451085097405068,0.0880251514849247
1342,9870,307,1157.8899720907584,QR,Clothing,US,11,0.961142056448916,0.9192420404456388
9382,8425,457,53.44059837732289,POS,Food,FR,18,0.1827486092300715,0.1523059667568578
7253,3824,743,172.5852940388412,POS,Travel,US,14,0.1064641106149546,0.2251792211181537
830,3425,245,81.34297618975015,POS,Clothing,US,16,0.0994124656192273,0.1095289906347631
189,9728,572,10.0,ATM,Clothing,US,16,0.8494823441194108,0.7982471022568695
1582,6540,274,43.89237924457372,QR,Food,US,9,0.2424441299123835,0.1868980408331622
9780,7905,474,221.95115935886585,ATM,Electronics,US,12,0.0365894912551243,0.2430431720271221
6659,2123,792,155.80671443690608,ATM,Food,FR,6,0.0423217503593884,0.0234830863201855
4196,1181,435,65.32295552689074,Online,Food,US,20,0.1333523119717446,0.2862266815923418
2182,8292,235,109.17097295106014,Online,Clothing,FR,20,0.0220710610635238,0.1547820804679091
1533,1351,75,100.26851894180017,QR,Electronics,DE,15,0.0438544888153702,0.263405536507357
7309,1996,903,1.3492500007580048,POS,Travel,FR,23,0.2959757536443224,0.2939775968413458
3703,5299,681,74.2533818509398,ATM,Food,UK,14,0.155622341854556,0.1227290353700612
4679,5828,969,140.98840347377438,QR,Travel,UK,20,0.2823806406822878,0.014509974157022
8653,991,49,54.61932333834592,Online,Grocery,FR,13,0.2893727819457523,0.0063688784910572
5901,2525,605,160.72540058889018,POS,Travel,TR,11,0.1823246273327853,0.0042562585232124
4227,4138,114,182.1136140582948,Online,Food,TR,8,0.2417092758566729,0.2558321301673728
811,5039,585,39.537562276919815,QR,Food,US,14,0.1486767537275607,0.2267979534028465
977,7720,157,72.17576149306112,POS,Electronics,DE,13,0.1917461504415931,0.2070368339894152
9820,828,976,37.89104651357532,QR,Electronics,DE,13,0.2393158083025307,0.0508595974519696
5053,8723,951,1.0,QR,Grocery,DE,22,0.0548756658266963,0.2806216986790443
9290,4629,526,164.97942388326032,QR,Electronics,FR,13,0.0497256695980464,0.2805512214691487
5518,356,155,211.91765808854308,POS,Electronics,TR,22,0.0496989002330272,0.1818383482606366
3996,6826,818,49.87175750012221,Online,Clothing,UK,12,0.2454002332595279,0.0521199739712329
5381,5561,465,83.48814444878766,QR,Clothing,UK,17,0.1257580034160791,0.2344934434625342
1852,2215,271,44.83746472648301,QR,Electronics,DE,21,0.1720888649814548,0.0876113796141671
499,9660,598,2011.5779430232776,ATM,Electronics,NG,8,0.8016230775925294,0.9862994856801928
9422,1600,91,170.36498532672942,ATM,Clothing,UK,23,0.1280621985834543,0.0834264424785343
950,9583,808,10.0,POS,Travel,TR,19,0.7288061766142375,0.7491614154907927
2680,1325,566,115.88231845053176,POS,Travel,US,17,0.0163116220226663,0.2907317069607628
1766,7040,287,165.1001546879345,POS,Travel,FR,19,0.1422980199341555,0.07724671107047
9769,259,354,186.84714715096516,POS,Food,US,10,0.2355198330167827,0.143363533931836
334,6488,70,105.2184390934709,QR,Grocery,US,20,0.1953464658718443,0.2665558496968365
5118,4923,545,77.3710015028405,POS,Electronics,TR,6,0.2687080286122318,0.2172807204014813
7015,9833,826,10.0,QR,Travel,DE,1,0.9758318869121884,0.9946800664161276
2778,6933,662,92.50182994449318,ATM,Clothing,UK,13,0.2312779294690615,0.2630819490626094
5844,2200,278,74.12567258371521,POS,Food,DE,8,0.1720044400378702,0.075393596238134
9991,9644,953,1546.5291404413467,POS,Clothing,FR,4,0.8455709850929368,0.926431761492042
4099,9996,390,22.168429062989272,Online,Electronics,TR,5,0.8990753678768784,0.9996026492679309
8999,9979,724,1463.0970287962823,QR,Travel,US,16,0.8876780394444272,0.7722410953491612
2977,2285,614,70.78524851597594,ATM,Travel,TR,17,0.1914099503651984,0.0786511342094733
8477,3472,291,154.94070353386007,ATM,Clothing,FR,21,0.0985281620158643,0.1269525618828913
3273,8535,229,40.178589744939664,ATM,Clothing,TR,8,0.0776595124467359,0.2916896303610073
6981,2757,778,100.68078071904137,Online,Clothing,US,14,0.2827902274388411,0.232051871007
9300,6439,203,91.88244459174412,POS,Travel,UK,10,0.2826477364584013,0.1508364497751599
441,4544,197,15.414908870250272,ATM,Food,US,12,0.1023044955732333,0.2356169644047773
7392,4475,914,103.70928057610828,QR,Travel,DE,19,0.1895726591532488,0.026791252849681
8321,8157,164,25.413034622931747,Online,Travel,UK,18,0.1195601043983244,0.2244952304588334
3005,740,535,1.0,ATM,Electronics,UK,13,0.0844859138414375,0.2493468896058338
1735,1864,753,134.96501998589503,Online,Food,US,22,0.0673909535584472,0.0658198715007309
3816,9105,185,70.66055962644609,QR,Travel,FR,16,0.192301761837411,0.2167954852903398
5316,4014,266,172.9216351713389,POS,Grocery,TR,12,0.2271000448137345,0.1469626723161631
9432,2100,438,126.26537312510752,Online,Food,DE,17,0.1691710043188295,0.0104567122875931
3082,1365,671,158.08044068285687,QR,Food,TR,17,0.1918876826799551,0.1434757944932433
9563,1568,904,69.14608953947814,POS,Electronics,US,18,0.2623291319664882,0.1872535798340308
5326,1971,801,12.232271533991792,QR,Clothing,US,12,0.0514465702723348,0.1996670834054536
9129,4935,870,147.34874004377528,ATM,Travel,FR,17,0.0678231533322175,0.2452112986963083
5728,3013,409,111.91274166861736,Online,Food,DE,18,0.1952363196617166,0.0644501153410648
6453,9491,648,112.76700500454656,ATM,Travel,US,10,0.2038543754129676,0.2856874972913324
4714,6783,926,141.43524938035046,ATM,Electronics,US,14,0.1814998374593973,0.1211527254412716
7406,60,259,104.81846200299978,QR,Travel,UK,10,0.1250723325380695,0.1089980004200181
3057,2447,764,72.46574367420803,ATM,Clothing,US,21,0.2131667438704492,0.0382408118149993
4037,2112,389,1.0,QR,Food,FR,22,0.1087933971700015,0.080094063689144
4117,4306,861,1.0,QR,Travel,DE,17,0.2769012062980816,0.0581612261739247
4246,9108,12,78.35070455934022,Online,Food,DE,12,0.191487372829828,0.032687144845051
734,4481,892,79.78883548124068,POS,Grocery,DE,17,0.2724866108412839,0.0598840191333412
1170,3021,347,21.979023476154325,ATM,Clothing,FR,7,0.2493274197809589,0.1576340646670651
3853,7342,821,115.64589944505856,QR,Clothing,DE,6,0.002182108203846,0.0047267693477664
3947,6835,290,95.20864596208472,ATM,Electronics,TR,10,0.063116994350384,0.0143194047010777
